지역,국가명,연도,원,달러
오세아니아,파푸아뉴기니,2019,450361879,386479
오세아니아,팔라우,2019,99043221,84994
오세아니아,피지,2019,3133821875,2689294
중남미,ACS 카리브국가연합,2019,1410801773,1210683
중남미,과테말라,2019,7314036104,6276560
중남미,그레나다,2019,186178922,159770
중남미,니카라과,2019,1983168441,1701859
중남미,도미니카공화국,2019,5208517686,4469702
중남미,멕시코,2019,7309446,6273
중남미,미주지역다국지원,2019,4142920798,3555259
중남미,베네수엘라,2019,17100622,14674
중남미,벨리즈,2019,11768231,10099
중남미,볼리비아,2019,14685474892,12602379
중남미,브라질,2019,9776629,8390
중남미,세인트루시아,2019,139570463,119773
중남미,세인트빈센트,2019,132000000,113276
중남미,아르헨티나,2019,7309446,6273
중남미,아이티,2019,3233187952,2774568
중남미,에콰도르,2019,8352989571,7168136
중남미,엘살바도르,2019,3731831798,3202479
중남미,온두라스,2019,3025023381,2595928
중남미,자메이카,2019,199979991,171614
중남미,코스타리카,2019,2163639922,1856734
중남미,콜롬비아,2019,11081329557,9509470
중남미,파나마,2019,8550311,7337
중남미,파라과이,2019,14525746867,12465302
중남미,페루,2019,11326029637,9719463
중동,레바논,2019,471313414,404459
중동,시리아,2019,530200000,454993
중동,요르단,2019,8566533379,7351392
중동,이라크,2019,4335260061,3720312
중동,이란,2019,123145659,105679
중동,중동다국지원,2019,1761346669,1511504
중동,팔레스타인,2019,6704129218,5753165
국제기구,FAO식량농업기구,2020,1495584644,1267308
국제기구,GPE,2020,946160000,801744
국제기구,ILO,2020,3869281048,3278697
국제기구,IOM국제이주기구,2020,4215981300,3572478
국제기구,UNDP유엔개발계획,2020,4437836250,3760476
국제기구,UNFPA,2020,1208834000,1024325
국제기구,UNHCR유엔난민고등판무관실,2020,7332226817,6213080
국제기구,UNICEF유엔아동기금,2020,17637108013,14945083
국제기구,UNIDO유엔공업개발기구,2020,,0
국제기구,WFP세계식량계획,2020,11786687983,9987638
국제기구,국제기구(일반),2020,1307878000,1108252
국제기구,유엔지뢰대책기구,2020,,0
기타,일반,2020,113159000000,95887249
동구 및 CIS,마케도니아,2020,6624193,5613
동구 및 CIS,몬테네그로,2020,65058461,55128
동구 및 CIS,벨로루시,2020,119499675,101260
동구 및 CIS,보스니아-헤르체고비나,2020,5697640,4828
동구 및 CIS,세르비아,2020,124725261,105688
동구 및 CIS,아르메니아,2020,167395200,141845
동구 및 CIS,아제르바이잔,2020,2083189751,1765223
동구 및 CIS,알바니아,2020,5697637,4828
동구 및 CIS,우즈베키스탄,2020,12917649690,10945976
동구 및 CIS,조지아,2020,306629769,259828
동구 및 CIS,카자흐스탄,2020,196145003,166207
동구 및 CIS,키르기스스탄,2020,11151994523,9449817
동구 및 CIS,타지키스탄,2020,1789742866,1516567
동구 및 CIS,투르크메니스탄,2020,838594645,710597
아시아,네팔,2020,15115753052,12808571
아시아,동티모르,2020,10581340576,8966263
아시아,라오스,2020,20941936762,17745481
아시아,말레이시아,2020,211288214,179038
아시아,몽골,2020,15518463839,13149814
아시아,미얀마,2020,21997394605,18639840
아시아,방글라데시,2020,13441694746,11390030
아시아,베트남,2020,46049899787,39021111
아시아,부탄,2020,677823969,574366
아시아,스리랑카,2020,11891751161,10076664
아시아,아시아다국지원,2020,10002481823,8475762
아시아,아프가니스탄,2020,1890159794,1601659
아시아,인도,2020,1157222822,980591
아시아,인도네시아,2020,17880089813,15150980
아시아,중앙아시아다국지원,2020,802407359,679933
아시아,캄보디아,2020,20165021319,17087149
아시아,태국,2020,3304320416,2799966
아시아,파키스탄,2020,3007024830,2548050
아시아,필리핀,2020,24450313157,20718357
아프리카,가나,2020,12293067453,10416732
아프리카,가봉,2020,33568725,28445
아프리카,감비아,2020,,0
아프리카,기니,2020,1693500000,1435014
아프리카,기니비사우,2020,217120000,183980
아프리카,나미비아,2020,7145166,6055
아프리카,나이지리아,2020,2968913289,2515757
아프리카,남아프리카공화국,2020,247885978,210050
아프리카,니제르,2020,238140000,201792
아프리카,레소토,2020,120832545,102389
아프리카,르완다,2020,9709667337,8227642
아프리카,리비아,2020,218700000,185319
아프리카,마다가스카르,2020,4131124837,3500574
아프리카,말라위,2020,2283827818,1935237
아프리카,말리,2020,275304960,233284
아프리카,모로코,2020,4416222124,3742154
아프리카,모리셔스,2020,7145166,6055
아프리카,모리타니,2020,334161480,283157
아프리카,모잠비크,2020,2595476623,2199317
아프리카,부룬디,2020,338694905,286999
아프리카,부르키나파소,2020,1054855759,893849
아프리카,사하라이남아프리카,2020,240520000,203808
아프리카,세네갈,2020,8607566598,7293756
아프리카,수단,2020,5170110735,4380975
아프리카,시에라리온,2020,248100000,210231
아프리카,아프리카다국지원,2020,11322839511,9594588
아프리카,알제리,2020,817315589,692565
아프리카,앙골라,2020,203779000,172675
아프리카,에스와티니,2020,120695700,102273
아프리카,에티오피아,2020,27835960862,23587245
아프리카,우간다,2020,11562266061,9797472
아프리카,이집트,2020,3562026552,3018341
아프리카,잠비아,2020,456714170,387004
아프리카,적도기니,2020,33568725,28445
아프리카,짐바브웨,2020,134344805,113840
아프리카,카메룬,2020,4480323612,3796475
아프리카,케냐,2020,7212654909,6111758
아프리카,코트디부아르,2020,5634831261,4774761
아프리카,콩고 민주공화국,2020,680090836,576288
아프리카,콩고민주공화국,2020,1898514121,1608736
아프리카,탄자니아,2020,19268984200,16327881
아프리카,튀니지,2020,1363982623,1155792
오세아니아,나우루,2020,120267000,101910
오세아니아,니우에,2020,142476000,120729
오세아니아,사모아,2020,48868000,41409
오세아니아,솔로몬군도,2020,864482489,732531
오세아니아,통가,2020,244340000,207045
오세아니아,투발루,2020,136304000,115499
오세아니아,파푸아뉴기니,2020,33568725,28445
오세아니아,팔라우,2020,1110000,941
오세아니아,피지,2020,7329045481,6210380
중남미,ACS 카리브국가연합,2020,89784539,76080
중남미,과테말라,2020,1704753290,1444549
중남미,남미다국지원,2020,194341242,164678
중남미,니카라과,2020,852679900,722532
중남미,도미니카공화국,2020,3282841852,2781765
중남미,멕시코,2020,13248389,11226
중남미,미주지역다국지원,2020,2855343601,2419521
중남미,베네수엘라,2020,11895452,10080
중남미,벨리즈,2020,229800000,194725
중남미,볼리비아,2020,8885915178,7529617
중남미,세인트루시아,2020,240933008,204158
중남미,아르헨티나,2020,19872579,16839
중남미,아이티,2020,255968725,216899
중남미,에콰도르,2020,3954574111,3350969
중남미,엘살바도르,2020,6170107921,5228337
중남미,온두라스,2020,1241137406,1051697
중남미,자메이카,2020,9912876,8400
중남미,코스타리카,2020,894419703,757899
중남미,콜롬비아,2020,10652928973,9026925
중남미,쿠바,2020,2371950000,2009909
중남미,파나마,2020,176962676,149952
중남미,파라과이,2020,16305445520,13816673
중남미,페루,2020,5943345875,5036185
중동,레바논,2020,316350359,268064
중동,시리아,2020,12321830,10441
중동,예멘,2020,2381722,2018
중동,요르단,2020,6711772249,5687326
중동,이라크,2020,2196884422,1861566
중동,이란,2020,98911952,83815
중동,중동다국지원,2020,921570294,780908
중동,팔레스타인,2020,2805680493,2377438
국제기구,FAO식량농업기구,2021,2164335250,1891146
국제기구,GGGI,2021,792027000,692055
국제기구,ILO,2021,3933076343,3436633
국제기구,IOM국제이주기구,2021,4944867010,4320713
국제기구,ITC국제무역센터,2021,1718010000,1501160
국제기구,UNDP유엔개발계획,2021,7695328963,6724007
국제기구,UNFPA,2021,3813984000,3332573
국제기구,UNHCR유엔난민고등판무관실,2021,6163616136,5385630
국제기구,UNICEF유엔아동기금,2021,13723127389,11990959
국제기구,WFP세계식량계획,2021,7240878702,6326916
국제기구,WHO세계보건기구,2021,1952775000,1706291
기타,일반,2021,119558000000,104467109
동구 및 CIS,마케도니아,2021,6735310,5885
동구 및 CIS,몬테네그로,2021,288787655,252337
동구 및 CIS,벨로루시,2021,7282159,6363
동구 및 CIS,보스니아헤르체고비나,2021,112072087,97926
동구 및 CIS,세르비아,2021,44642038,39007
동구 및 CIS,아르메니아,2021,221800000,193804
동구 및 CIS,아제르바이잔,2021,2742217216,2396088
동구 및 CIS,우즈베키스탄,2021,20625106663,18021753
동구 및 CIS,우크라이나,2021,114978720,100466
동구 및 CIS,조지아,2021,39942436,34901
동구 및 CIS,카자흐스탄,2021,294772495,257566
동구 및 CIS,키르기스스탄,2021,8170294830,7139021
동구 및 CIS,타지키스탄,2021,3182194748,2780531
동구 및 CIS,투르크메니스탄,2021,209085676,182694
아시아,네팔,2021,12704222117,11100661
아시아,동티모르,2021,14287659893,12484235
아시아,라오스,2021,22990542647,20088618
아시아,말레이시아,2021,238513207,208407
아시아,몽골,2021,17999615383,15727656
아시아,미얀마,2021,5023804374,4389690
아시아,방글라데시,2021,16656094939,14553719
아시아,베트남,2021,32921048916,28765671
아시아,부탄,2021,441055256,385384
아시아,스리랑카,2021,12890135000,11263111
아시아,아시아다국지원,2021,1540743577,1346267
아시아,아프가니스탄,2021,1185686202,1036025
아시아,인도,2021,1865056966,1629644
아시아,인도네시아,2021,28283139807,24713166
아시아,중앙아시아다국지원,2021,885082641,773365
아시아,캄보디아,2021,21702537727,18963188
아시아,태국,2021,1689733509,1476452
아시아,파키스탄,2021,10024397363,8759094
아시아,필리핀,2021,31750103580,27742521
아프리카,가나,2021,8260674991,7217988
아프리카,가봉,2021,227293365,198604
아프리카,감비아,2021,1099975937,961135
아프리카,기니,2021,,0
아프리카,나미비아,2021,77184000,67442
아프리카,나이지리아,2021,2638769732,2305696
아프리카,남수단,2021,3989471200,3485910
아프리카,남아프리카공화국,2021,217423551,189980
아프리카,니제르,2021,226064000,197530
아프리카,르완다,2021,11743098189,10260857
아프리카,리비아,2021,173745000,151814
아프리카,마다가스카르,2021,3387089495,2959562
아프리카,말라위,2021,3627967937,3170037
아프리카,말리,2021,1938982,1694
아프리카,모로코,2021,3544734548,3097308
아프리카,모리셔스,2021,5841613,5104
아프리카,모리타니,2021,166606460,145577
아프리카,모잠비크,2021,6698211750,5852744
아프리카,베냉,2021,1938982,1694
아프리카,보츠와나,2021,195215568,170575
아프리카,부룬디,2021,157189452,137349
아프리카,부르키나파소,2021,526732000,460247
아프리카,사하라이남아프리카,2021,236600000,206736
아프리카,상투메프린시페,2021,207383000,181207
아프리카,세네갈,2021,10276865178,8979694
아프리카,수단,2021,5928405394,5180107
아프리카,시에라리온,2021,237640000,207644
아프리카,아프리카다국지원,2021,10408123113,9094383
아프리카,알제리,2021,1228194753,1073170
아프리카,앙골라,2021,260702144,227795
아프리카,에스와티니,2021,189830010,165869
아프리카,에티오피아,2021,23637040272,20653512
아프리카,우간다,2021,18077161047,15795417
아프리카,이집트,2021,4834997236,4224712
아프리카,잠비아,2021,626314909,547260
아프리카,적도기니,2021,227500292,198785
아프리카,지부티,2021,228221408,199415
아프리카,짐바브웨,2021,442133542,386325
아프리카,카메룬,2021,7007951954,6123390
아프리카,카보베르데,2021,225420000,196967
아프리카,케냐,2021,9015002056,7877106
아프리카,코모로,2021,993552000,868143
아프리카,코트디부아르,2021,5109708550,4464748
아프리카,콩고 민주공화국,2021,5290312507,4622555
아프리카,탄자니아,2021,15384601056,13442717
아프리카,튀니지,2021,2953136882,2580385
오세아니아,마샬군도,2021,224200000,195901
오세아니아,마이크로네시아,2021,224200000,195901
오세아니아,사모아,2021,157920000,137987
오세아니아,솔로몬군도,2021,145920695,127503
오세아니아,키리바시,2021,234266374,204697
오세아니아,통가,2021,178770000,156205
오세아니아,투발루,2021,41677400,36417
오세아니아,파푸아뉴기니,2021,1245978530,1088708
오세아니아,팔라우,2021,242081919,211525
오세아니아,피지,2021,5436523404,4750312
중남미,ACS 카리브국가연합,2021,127771936,111644
중남미,가이아나,2021,160333590,140096
중남미,과테말라,2021,6694681538,5849662
중남미,니카라과,2021,520835216,455095
중남미,도미니카공화국,2021,2224691364,1943886
